"Cell1"	"Cell2"	"Cell3"	"Cell4"	"Cell5"	"Cell6"	"Cell7"	"Cell8"	"Cell9"	"Cell10"	"Cell11"	"Cell12"	"Cell13"	"Cell14"	"Cell15"	"Cell16"	"Cell17"	"Cell18"	"Cell19"	"Cell20"	"Cell21"	"Cell22"	"Cell23"	"Cell24"	"Cell25"	"Cell26"	"Cell27"	"Cell28"	"Cell29"	"Cell30"	"Cell31"	"Cell32"	"Cell33"	"Cell34"	"Cell35"	"Cell36"	"Cell37"	"Cell38"	"Cell39"	"Cell40"	"Cell41"	"Cell42"	"Cell43"	"Cell44"	"Cell45"	"Cell46"	"Cell47"	"Cell48"	"Cell49"	"Cell50"	"Cell51"	"Cell52"	"Cell53"	"Cell54"	"Cell55"	"Cell56"	"Cell57"	"Cell58"	"Cell59"	"Cell60"	"Cell61"	"Cell62"	"Cell63"	"Cell64"	"Cell65"	"Cell66"	"Cell67"	"Cell68"	"Cell69"	"Cell70"	"Cell71"	"Cell72"	"Cell73"
"UBXN2B"	-2.43007956142052	3.66003808137825	-1.17873800667705	-1.82394586766054	-3.57057338628167	-0.621339297029346	-2.60379951112911	-3.42259531703811	-0.922233501238949	-1.62223935932674	6.10305370874581	-3.24147533558598	-3.53309074462103	0.800145639541354	1.34574887791523	0.436462433484475	2.80753053858918	-3.11248928843602	-3.01497946628932	-0.037518356506743	-3.54752969742284	-2.90281580811171	5.66378784558658	2.89017638142516	-3.27993724222195	-2.35875518966778	0.926105523581099	-3.61489321234394	-0.578208611304974	0.79662794465329	-1.20230164809522	-1.43498939331438	-0.7452255116845	-3.36022225922591	-2.12190926004381	1.59878254492408	9.64858426163286	-3.21365197713198	-3.01748760143909	-3.34871052906309	7.29894551026215	2.22567512831934	-3.34557781926374	-3.24556412385025	0.874376781627808	4.38687476909686	-1.21704623143761	-0.819403933029083	1.71152789212229	-2.60982033779587	1.40437013630825	-2.39547315803278	-0.7452255116845	-3.35382335563782	8.70828507334729	-1.91594227010432	-0.971413513489158	-0.922233501238949	1.80698739471431	1.15994151515207	0.110373176146203	-2.65104702474832	-3.16312352104563	-2.91750005595855	-3.20272763216324	-3.15476197832059	-2.9327283075887	-3.35893618221255	-3.04292150154773	-1.14807788397799	-0.699263112373114	-3.15824200406801	3.22248888381251
"CDH13"	4.38687476909686	0.940313348083212	2.57547978378676	3.58947455598557	-3.57057338628167	1.43095764579508	4.58906782621799	-1.02113143521928	5.72157023331873	-1.62223935932674	4.3623794393773	-3.24147533558598	1.47426389552718	-2.98124465795038	-3.51518875846807	-1.75895895407138	-2.1492579961266	7.66342096931482	-3.01497946628932	-2.08021941087806	-3.54752969742284	8.15077167304759	8.09371858164244	2.93261205399575	-3.27993724222195	7.93139935385378	0.725687231315062	3.01450031767599	-4.11258362067086	5.68294517127153	0.229921242998712	-0.943979603827211	3.55888573164232	-0.300082727056996	-2.72813794568425	-0.227171705754748	6.36160441063183	-3.21365197713198	-3.01748760143909	4.81846060716077	-3.44266781356818	7.06908865046937	-3.34557781926374	7.09900583152035	4.57573161702578	-2.52545808744516	8.01664794687345	2.0580749074622	-1.38448313106117	-2.60982033779587	6.9715381972824	-4.18663425700757	8.01951667911679	4.33189136933022	-0.130430315730203	10.2077747460469	-0.971413513489158	-0.922233501238949	-1.72574974266266	8.66327762955082	-1.56335342191644	5.10795242774882	-3.16312352104563	0.571817604871792	-0.372355368389563	-3.15476197832059	-2.9327283075887	2.17171595018288	5.92529341923887	8.49546128592999	-2.47618957803562	4.29244468284704	8.26832827284567
"FAM21"	-1.67404518735126	-1.43825252324269	8.83128253504365	6.86446853901058	8.87534521828489	9.74256722521669	0.291895972834636	7.46235161970745	6.89750019629573	6.55773029237229	5.22586798849893	4.75173696809339	1.70633751722277	7.61360405424094	2.39974261033717	-0.212123116731698	1.49879209787244	5.63215205662299	11.1228193691891	5.80738335520152	1.93072378878854	-2.90281580811171	3.55520057896721	0.813156742143765	9.07223954667854	3.84888285247758	-0.533477047541103	6.61862729623399	5.9859607961626	7.88886544126735	0.565014304334647	1.92020628207525	-2.16540377535091	4.34871003559811	4.0659976605828	8.27324031085517	-3.89670196581787	-3.21365197713198	-3.01748760143909	4.91101604453995	9.07223954667854	0.392014954145941	-3.34557781926374	-3.24556412385025	6.7556611047298	6.56303840937366	-1.21704623143761	5.25243205636773	2.59669201078681	3.81899063543014	-1.49454949439306	5.28206597306724	4.06194288614424	7.94615377342971	1.62568331014438	7.32642425949814	5.05616233448626	8.63877575045673	2.18579733960499	1.15994151515207	3.788629485923	7.09514310303771	3.67314804155545	4.12925641965397	6.48866182845773	-3.15476197832059	3.77186582947769	3.04751068632915	4.00911450710192	2.08695266203085	0.860921984048313	4.91101604453995	-0.527124013019963
"MET"	-1.84689312200528	-3.54535516187588	1.99669129905299	-2.15075709799658	-3.57057338628167	-3.37902259599041	-3.85945525500272	-3.42259531703811	-3.39845790130682	-1.62223935932674	-3.34871052906309	-3.24147533558598	-1.57908042814762	6.52530753978383	0.351141401058922	-2.12190926004381	-1.15323109623016	-3.11248928843602	-3.01497946628932	-3.9518299230974	0.217653379442677	-2.90281580811171	5.66378784558658	-3.19636292216603	-3.27993724222195	-2.35875518966778	-2.97128927068755	-3.61489321234394	0.926105523581099	-3.26674612298414	-2.21830710763514	-3.43164398777361	1.36061099304611	-3.36022225922591	-0.0780292627490949	7.93139935385378	-3.89670196581787	-3.21365197713198	-3.01748760143909	-3.34871052906309	-0.372355368389563	-4.2187715689323	-3.34557781926374	-3.24556412385025	-3.45687706206123	-2.52545808744516	-1.21704623143761	2.1904549593065	-3.56351393544055	-2.60982033779587	-0.819403933029083	-2.60982033779587	-4.26817405501937	-3.35382335563782	2.9879017809132	-3.73036065431996	6.1117610970036	9.99690494577631	0.886480357891123	1.15994151515207	-2.39904481779626	1.53078444447374	-3.16312352104563	-3.30664516853998	-4.29715319498402	-3.15476197832059	-2.9327283075887	-3.35893618221255	-2.51714362057504	-1.14807788397799	2.38729712018607	-3.15824200406801	3.97852844923482
"MYL9"	-3.76899119868874	9.38581155432978	-3.51518875846807	-2.15075709799658	-3.57057338628167	-3.37902259599041	-3.85945525500272	-3.42259531703811	-3.39845790130682	-1.62223935932674	-3.34871052906309	8.21077520634078	10.5776724675668	-2.43007956142052	-4.22096971512673	-4.02033646998729	-4.36228864021914	-3.11248928843602	-3.01497946628932	-3.9518299230974	5.79782731423147	-2.90281580811171	-1.43825252324269	9.33481502989303	-3.27993724222195	-2.35875518966778	-3.75783950262563	-3.61489321234394	-4.11258362067086	1.61493719424249	-4.38400045529751	2.87882393341972	-4.30876959096423	10.1559905930622	-2.86264440277209	-3.42540075543808	-2.39547315803278	8.88563027762354	-3.01748760143909	-0.943979603827211	-0.372355368389563	-4.2187715689323	10.2391850080972	-3.24556412385025	-4.21987064202951	6.87083021220491	5.57345763734794	4.74833569877092	7.75677120562222	7.97693751272065	-4.35219322112097	-4.18663425700757	-4.26817405501937	7.73616913216757	2.9879017809132	-4.29318735091286	-0.971413513489158	-0.922233501238949	6.63527842396006	1.15994151515207	7.80976258985267	-2.65104702474832	8.29838762051064	-4.20834607208595	-4.29715319498402	6.32035198895143	2.96784808934379	8.49546128592999	-0.922233501238949	3.71022773899654	-4.30211990840025	8.07244491565981	-3.31280406723985
"PTPLA"	-0.395185230363726	9.66958696870905	8.95071933266684	-3.67641834395408	2.96345182281646	1.43095764579508	-3.85945525500272	-3.42259531703811	-3.39845790130682	9.33952084859386	-3.34871052906309	8.67477409974158	9.87497216144482	6.62960040620911	5.88324897403413	1.96381352368036	5.46046102263529	-3.11248928843602	-3.01497946628932	6.27769260305728	8.1100153069679	-2.90281580811171	-1.43825252324269	8.52779468482638	1.13316152435161	-2.35875518966778	7.14084793294599	-1.05220309763321	5.53793493757827	2.43246710593178	2.12305818490546	7.80476461708324	4.49921499619726	8.23415630728758	6.7556611047298	8.87534521828489	-3.89670196581787	9.20836418528727	0.480969641484948	-3.34871052906309	7.64866666895122	-4.2187715689323	6.95712838236799	7.59172178422017	2.55346480777411	5.34821080897916	-1.21704623143761	8.35590040140314	7.95077101803666	9.21254905434657	4.16096133797348	0.360070669068472	-4.26817405501937	7.61649489200463	4.17495087079639	-1.61129425684287	9.62598058325914	9.03841844068504	7.13820386013963	1.15994151515207	7.40345608263479	-2.65104702474832	8.2894874596274	6.17623734155024	-4.29715319498402	8.82650496150796	8.43036131998307	9.2250146484114	4.09253034857012	2.90777587936839	4.86022049784401	5.91707072269938	6.20229524428925
"GABRG1"	-3.22756365635898	-3.54535516187588	-3.51518875846807	-3.67641834395408	-3.57057338628167	-3.37902259599041	9.2009453746627	1.29144502640397	3.85589235152591	-1.62223935932674	4.09029250084117	-3.24147533558598	-3.53309074462103	4.35317397105708	1.91257006651533	-2.51714362057504	-1.37672238742047	-3.11248928843602	-3.01497946628932	0.882544025112965	-3.54752969742284	-2.90281580811171	-1.43825252324269	-3.19636292216603	6.46708725729601	-2.35875518966778	3.18216210455536	11.8258325771079	-2.49451651739732	-3.26674612298414	-1.70195432006793	-3.43164398777361	-2.39803810742754	-3.36022225922591	3.78476027334717	-3.42540075543808	-3.89670196581787	-3.21365197713198	2.85289294217235	2.33195975527958	-3.44266781356818	-4.2187715689323	-3.34557781926374	-3.24556412385025	-4.21987064202951	4.38687476909686	-1.21704623143761	2.20710369621138	-3.56351393544055	-2.60982033779587	4.26452691479636	6.48299648295535	-4.26817405501937	-3.35382335563782	3.72636550087519	-4.29318735091286	-0.971413513489158	-0.922233501238949	-3.82708190832407	1.15994151515207	-3.87063384630624	1.53078444447374	-3.16312352104563	0.825820722603834	-3.71560237333655	-3.15476197832059	-2.9327283075887	-3.35893618221255	-1.96712841384927	6.52530753978383	-3.15824200406801	-3.15824200406801	-3.31280406723985
"LPP"	-3.27993724222195	3.96467732890909	10.7448709666003	-3.67641834395408	8.39980127831526	11.0519459197947	-3.85945525500272	-3.42259531703811	-3.39845790130682	9.19253340147925	-3.34871052906309	6.31601019574561	3.90934608333109	-1.97912756985898	-0.533477047541103	8.79034740221264	-2.90281580811171	-3.11248928843602	-3.01497946628932	-1.40600728175837	10.4376143287219	-2.90281580811171	7.73616913216757	5.66378784558658	10.5546600440826	4.49157820844622	-3.21119979282357	-3.61489321234394	8.72045230240105	8.95071933266684	-1.70195432006793	4.8519820665274	-2.49976345960134	6.29936565295681	-2.49713998849933	5.27396874523963	2.60944178599644	4.34350747503307	-3.01748760143909	-3.34871052906309	10.8882250658956	-1.40600728175837	2.35867624048567	0.233237061379271	1.1728404820824	10.3894874469903	-1.21704623143761	-1.28519258498163	3.82883411418573	3.87770032588569	1.55832832719293	-2.15431072293315	-0.293324243487667	-1.0574696910215	3.85956199941956	3.81119317854281	3.96467732890909	7.28963629863755	2.98227358862692	1.15994151515207	6.02233618550589	3.88559854503307	2.24870603944684	-1.00418630115384	-3.42071527897622	4.11696974224529	1.00921678381212	5.24791515379782	-1.22123523836711	4.98242409866242	8.15077167304759	0.688467294657064	-2.47333362674478
"TCERG1"	5.74548410053738	3.85589235152591	8.63877575045673	9.57738605497304	6.23334882457494	6.3983172333217	6.89750019629573	3.23425432823026	4.94808111429485	10.3417097499938	4.67837291587919	8.99792876326255	7.82314032506754	6.78044270706597	9.22937979404981	2.9904608471392	3.67616793896663	3.98396980709829	4.29244468284704	9.55591761394836	9.11986293969607	-2.90281580811171	-1.43825252324269	6.08559225880901	3.50242449355768	5.5956324931191	7.53185432109077	10.0246891174278	5.87693358640847	10.4852971773436	5.5558120080621	8.85220204787163	9.65366632069069	8.06695947356868	7.48363073756675	7.22377331005458	5.13928543246539	8.57263518804153	4.95629223199654	0.732618125467344	7.98139038551428	8.15077167304759	7.4462936613286	4.45699628825242	8.47544439770485	4.38687476909686	-1.21704623143761	9.61233726679619	9.41305927509428	2.66959656013069	-1.1300673346247	3.19247875473027	5.92268143701507	6.29936565295681	7.77245841693388	3.96095269129858	9.70656883345213	6.03589200795364	10.4376143287219	6.03894952648299	8.94199600418784	6.59282481077001	6.29936565295681	5.79347427009871	2.28688332233903	9.93462574412621	6.52272045753565	5.18864838255864	8.77223039343428	6.05650142511875	6.64236414385179	7.82063941732199	9.37299650675822
"GPNMB"	-3.51305302710561	-3.54535516187588	9.7558409646462	-3.67641834395408	5.43788311386953	12.4327340763861	-3.85945525500272	-3.42259531703811	-3.39845790130682	-1.62223935932674	-3.34871052906309	-3.24147533558598	-3.53309074462103	3.22248888381251	1.40437013630825	-4.1086573025044	-3.76723420486083	-3.11248928843602	-3.01497946628932	-3.9518299230974	8.522539859844	-2.90281580811171	-1.43825252324269	-3.19636292216603	11.1228193691891	-2.35875518966778	9.92091692010011	-3.61489321234394	1.13631458500578	8.17048158273672	-4.14617135878048	-3.43164398777361	-4.00273903650795	-3.36022225922591	-4.2187715689323	-3.42540075543808	-3.89670196581787	-3.21365197713198	-3.01748760143909	-0.943979603827211	-0.0474742827262636	-4.2187715689323	-3.34557781926374	-3.24556412385025	-4.21987064202951	6.99624714832214	-1.21704623143761	-3.4239980362381	-3.56351393544055	-2.60982033779587	-4.11258362067086	-4.18663425700757	-4.26817405501937	-3.35382335563782	-3.5648319534578	-4.29318735091286	-0.971413513489158	-0.922233501238949	-3.82708190832407	1.15994151515207	-3.87063384630624	-2.65104702474832	-3.16312352104563	-0.037518356506743	-4.29715319498402	-3.15476197832059	-2.9327283075887	-3.35893618221255	-4.29715319498402	-3.4808334738882	-0.0302249686665288	-3.15824200406801	-3.45465802709099
"ZFP148"	4.64389703402618	4.49665108133329	6.84723682148199	4.63523835459005	9.38138675719213	8.26616544051648	1.99669129905299	1.68476406397632	-3.39845790130682	7.63234483860326	-3.34871052906309	5.36698686885579	5.19433298229034	-1.02113143521928	8.42781992275715	5.8725903845589	6.07269290749518	4.33517996239594	9.51872264254358	7.36223574708527	9.3412964853986	9.62185466184568	10.6746649613097	3.09490980182611	4.92219444044709	7.16088127012705	1.11747466247538	-3.61489321234394	6.02233618550589	0.79662794465329	4.24218797711075	5.07337567212771	5.2658798981547	0.517869458478666	3.44128181274151	6.70510610398132	7.13555978733327	6.11627418989017	4.63258753192924	9.46068958418847	7.79744801435968	-0.130430315730203	4.01226672718899	9.0682239428154	0.956139493199675	4.38687476909686	5.73629659353452	4.45699628825242	4.05746601130117	2.36599599237549	5.96915843355293	4.66225791844887	3.74252285023312	4.67837291587919	8.38171881203246	2.11910160326481	6.32463557640753	9.32222142822725	4.38262048567359	10.6295752908661	5.8894775758141	8.07939136255206	4.76832453270318	3.52329861544291	0.517869458478666	5.02648851219957	3.58001769757659	5.74795334436124	4.38262048567359	4.63523835459005	3.33600656933842	6.81875323775336	-0.331286583307681
"STX7"	7.53185432109077	8.80397234329701	2.63440524061214	6.08093236613605	1.0466470488328	0.613706989966559	1.03540735418709	6.88514258016153	6.9030636474454	4.84600011691212	6.45617878906679	4.92464183803334	7.26414138850772	10.2022973489899	9.88952673741902	9.90753313424668	9.31898956513053	6.98901828858149	4.02777520204009	8.93244971576771	3.45905835681152	10.4793790862817	10.6981911897431	7.8602509912692	8.00949613904664	10.3196196996051	7.74378753020677	10.1761734998743	7.10508011951364	4.16847461115548	8.71843266342164	8.59779144628886	8.36467381610449	6.80994624517423	10.1072335444513	8.31525636386891	0.553557583579631	4.77478929883084	4.01474960130111	7.5168223435985	1.55832832719293	3.93705564277683	6.54119907887397	3.83575969253667	9.19620744445597	7.675900977035	9.02255004860652	9.1156516891835	7.17948815066932	8.30035077648633	7.10891579412622	9.70142302552584	-1.72574974266266	9.15542727510864	-2.2372957750656	4.57094292788959	-0.971413513489158	5.13281161962731	6.64236414385179	8.25377417614954	5.32600203297027	2.72664407977894	6.62960040620911	8.0964936572931	8.21516305686637	0.560874961739685	8.00074726280944	8.99455747742911	9.60779191686005	8.67477409974158	7.58168368957401	6.72936251185756	8.43884991826069
"ESF1"	4.97006180694205	0.600966307892104	5.60512100520515	3.3053361557738	5.28206597306724	4.93363289130729	-0.366507276756684	0.633337981039691	1.941731182223	-1.62223935932674	3.22248888381251	5.24145962700359	5.22761676563998	6.38173607128074	7.88202398444056	4.14408220095086	5.27396874523963	7.66889058987885	0.752144352374296	7.96511929814675	10.5546600440826	-2.90281580811171	8.31042075169091	4.17194887951457	7.7148955045211	3.84888285247758	1.52537574880703	9.97295644389214	4.7611258250685	7.11274224007956	4.82586827514224	8.00074726280944	6.96841001031598	4.79376488590325	5.10066566417729	8.69735987622115	3.96095269129858	1.80698739471431	6.01686829430876	-0.943979603827211	5.63215205662299	-1.11422195797085	6.98282021731619	9.07605460270908	6.27515158771661	2.33932075862381	6.01960223990732	1.02321661592763	8.94863852338674	-2.60982033779587	-0.185626550353434	1.8217920652948	2.10176196082972	7.86291551967563	7.16088127012705	9.15924910406696	7.63861459173309	7.06437453447545	9.05924075291761	1.15994151515207	4.6464433422695	4.24218797711075	0.560874961739685	2.01636621708681	2.73857346558165	4.45069068665093	6.93663653358283	9.15924910406696	3.64891540372991	11.3262420280064	6.42210257258007	-3.15824200406801	1.85440212102973
"PGM2"	3.25222826403781	9.59715746942485	8.90995672325724	8.79473597640331	8.8391476993455	8.02574200911292	3.27971835398387	8.522539859844	-0.922233501238949	9.07223954667854	-3.34871052906309	10.1921339191891	9.31898956513053	9.04381455937577	-1.44106012149596	4.80503044058861	2.31676107308811	7.38951120618954	5.03844893834941	-1.18823862813931	0.800145639541354	5.18864838255864	-1.43825252324269	7.63234483860326	3.79512132277395	10.7920687969185	5.95134307754584	4.50901365466429	7.5168223435985	10.682016911933	0.752144352374296	7.74683437191199	-0.145974839452366	6.28340942384372	5.8894775758141	6.55413778736171	2.60944178599644	8.07446836682943	2.67855761021284	0.113394114583074	9.18105142502323	6.93663653358283	8.18787244577654	6.66574842327353	-2.00513963642087	9.43456320872144	-1.21704623143761	8.67670100205943	4.40487071321801	7.20811594431538	-4.35219322112097	3.42324899629397	-0.578208611304974	9.43456320872144	4.53836586525658	6.72936251185756	7.80476461708324	4.62993670926843	6.74423775754025	10.6669227314266	8.30231393246203	2.72664407977894	8.94427685914723	8.01951667911679	9.22060659960345	7.41398489637217	6.15189100089751	8.00074726280944	-0.886269827469358	4.30376742172176	7.05507297565729	10.3013846432648	-0.987241167088405
"PHACTR3"	3.51257446442058	-1.92084469182293	-3.51518875846807	3.54515831634604	-3.57057338628167	-3.37902259599041	2.60248400656729	3.72251830135054	-0.922233501238949	-1.62223935932674	6.52272045753565	-3.24147533558598	-3.53309074462103	8.19786488333792	1.53619314014045	1.13631458500578	3.72251830135054	0.174722228922581	7.22895310697954	4.39350866759849	-3.54752969742284	-2.90281580811171	-1.43825252324269	-3.19636292216603	-3.27993724222195	9.40399543218146	-0.33403104889502	-3.61489321234394	-2.23639756740489	-3.26674612298414	3.52573054724513	-3.43164398777361	5.58368525014681	2.92815806764713	5.21967226927744	-1.05220309763321	6.84311999755083	-3.21365197713198	6.63527842396006	2.79208024206682	-3.44266781356818	1.46998338202018	-3.34557781926374	3.48848886167558	5.00197832239333	-2.52545808744516	4.30059132427895	-3.4239980362381	-3.56351393544055	-2.60982033779587	-1.98264984266045	7.19798731686322	10.1208248075688	-3.35382335563782	5.36001073009786	1.59878254492408	3.96467732890909	5.59186958619499	-3.82708190832407	1.15994151515207	-2.62760711345059	5.02648851219957	-3.16312352104563	5.81905728190166	4.51218957172308	-3.15476197832059	-2.9327283075887	4.4326889695213	3.08595601846192	8.57263518804153	1.54547997019809	-3.15824200406801	6.24392184949148
"SLK"	8.41091758062081	8.65138179945803	6.04200704501234	-3.67641834395408	7.76973813211239	8.26616544051648	-1.89106452609338	-3.42259531703811	0.125193139516181	-1.62223935932674	2.20958389826781	2.93655061892629	6.28340942384372	9.08387865798987	1.95558585639735	7.38349488105371	5.31500249130115	-3.11248928843602	-3.01497946628932	8.90659284348483	11.3262420280064	-2.90281580811171	5.48151327609837	7.84748315690778	8.51331360388909	-2.35875518966778	0.931037378992683	9.29774036869561	7.32013384745544	9.10622022228004	5.40695134015484	7.85001376401673	4.53836586525658	9.69165680566965	-3.16452501227582	3.4573899014095	-3.89670196581787	1.98129229692411	-3.01748760143909	2.3201672015546	6.99828431360288	1.51536677079535	5.53511932407438	-3.24556412385025	1.63120966942595	10.8797927852352	-1.21704623143761	8.44219062323596	5.63597483775934	6.58283901317773	8.62117695473568	0.540179087485942	-4.26817405501937	9.03841844068504	6.25205832023584	1.76614373861742	9.63456425093078	5.8272295096648	8.66052792014557	1.15994151515207	9.51501886433251	-2.65104702474832	8.43036131998307	7.98553388862982	-3.76548470775901	9.19253340147925	9.68294131705863	6.3289385707311	-2.44574561766191	4.06963467757502	4.26195322511048	9.62598058325914	6.74637656608773
"TAF11"	6.55413778736171	7.61649489200463	3.63855806114555	-0.279546069466338	-0.5840086127555	0.613706989966559	4.12643946834047	8.50860652673015	11.0757304937888	5.7144658900112	9.17157609269183	8.57263518804153	6.31601019574561	4.72662161533243	8.82426501112624	6.28959730849847	6.54408127202566	4.72662161533243	7.46235161970745	6.06107245252039	8.41286362475256	3.03244203717893	-1.43825252324269	9.83557944681886	1.83393447251254	-2.35875518966778	3.70425150583537	3.4573899014095	6.88138929232118	5.75515580555664	3.85166480950064	5.17648542970669	6.7607971131159	7.65311195449416	-2.37544349899679	1.98129229692411	-3.89670196581787	7.61071321647725	5.62129067022807	8.32026146036545	-3.44266781356818	0.62689255401768	8.4820427436895	7.92479692651064	4.46510623624999	-2.52545808744516	8.87968691608076	0.882544025112965	3.83993851367109	9.46426193545854	6.84311999755083	7.62741299202183	-4.26817405501937	0.105535212001029	-0.734327249763141	0.0954088178255575	-0.971413513489158	-0.922233501238949	6.70751779681325	1.15994151515207	7.16489108232033	6.69139613125146	5.78262913287798	3.8322969033612	-3.45243899212074	7.40345608263479	2.75691111791215	8.3746052965792	3.85956199941956	2.08695266203085	7.25884981247298	3.98683625912806	7.16088127012705
"GID4"	2.16455452779384	6.42683696405703	1.99669129905299	-2.15075709799658	9.2250146484114	10.395216689343	-1.70195432006793	5.72390370237934	0.125193139516181	-1.62223935932674	-0.697650948266929	1.58437358162733	4.26452691479636	-1.48394543512483	0.470444378477453	-1.62223935932674	0.693592132565692	0.174722228922581	0.752144352374296	4.81254347259409	5.60512100520515	-2.90281580811171	-1.43825252324269	10.2741286921221	4.20329785414865	9.05515554376479	-0.254045421237709	8.62327786934234	5.47329217431999	8.94199600418784	6.05650142511875	7.30960604166277	5.13928543246539	7.57915176841825	0.529024272982304	6.9715381972824	-0.33265881610135	7.16984265247823	-3.01748760143909	5.59939540004321	2.49805275966283	-2.01984768311012	-0.851121728778812	-3.24556412385025	2.74383594110753	8.76844094356503	-1.21704623143761	8.46021677745346	7.88422101837472	5.59186958619499	-2.45545382043608	-2.60982033779587	0.781274478753783	9.17157609269183	4.22217752061721	5.29702459128588	4.40290909324228	-0.922233501238949	4.34610875531559	1.15994151515207	4.45384348745167	-2.65104702474832	-3.16312352104563	2.62053548149587	4.94188717517361	0.125193139516181	7.42179021635973	1.18423387375296	-1.15558294137874	3.71022773899654	3.17464058953796	7.95483380962516	-0.395185230363726
"NRXN2"	10.3825161976679	-3.54535516187588	-3.51518875846807	6.5740030364346	2.31126843810953	-3.37902259599041	9.27489905682356	9.63053253336803	8.68186321130541	-1.62223935932674	6.04200704501234	-3.24147533558598	-3.53309074462103	10.9657393523055	2.49805275966283	6.70992948964519	7.58865417693157	6.27261057237594	8.61261264505005	2.54897904758627	-1.87925845842768	9.95908654251971	7.61071321647725	-3.19636292216603	4.20329785414865	9.90753313424668	9.33059357161613	9.96328213205107	-2.35365759868538	-3.26674612298414	3.10079085876892	-3.43164398777361	8.62537878394901	-3.36022225922591	8.12951424924061	-3.42540075543808	7.07502495519562	-3.21365197713198	8.50426959224292	6.62960040620911	-3.44266781356818	5.80440988723627	-3.34557781926374	9.42649350699583	7.60544701754834	4.38687476909686	6.77196413126565	-3.4239980362381	-3.56351393544055	-2.60982033779587	6.23334882457494	8.22265128437883	9.14196992894768	-3.35382335563782	5.8272295096648	9.30597478340995	-0.971413513489158	-0.922233501238949	-3.82708190832407	8.40897153648906	-3.87063384630624	6.16300587967122	-3.16312352104563	5.02431502314752	7.45384721022905	-3.15476197832059	-2.9327283075887	-3.35893618221255	8.27324031085517	9.38581155432978	7.63547971516817	-3.15824200406801	8.69735987622115
"DMTF1"	2.41238248080156	3.946008990074	8.64432577408637	8.41973386212854	7.67297230792256	5.0965410433833	8.57501684419906	-3.42259531703811	5.75515580555664	5.09860335378029	6.71338749665052	0.919583720212527	7.35699018217118	3.5728999171607	6.93456325774732	-1.7757375641792	-1.4212610424054	1.87047754193023	0.752144352374296	0.313950589414404	9.03431463859369	5.58007586891872	7.72093129027707	3.41708330206124	3.18216210455536	4.49157820844622	5.4773383069435	3.71022773899654	3.505733344055	5.02431502314752	0.666212107169161	7.03076198120859	-1.14012147042111	2.31126843810953	7.72093129027707	1.93598887393203	6.4714769222904	0.256137458905277	3.62381976313083	3.54515831634604	7.16288617622369	0.73771553313206	8.49994678764878	10.5188667726193	4.97283296092571	10.8703043023102	-1.21704623143761	1.32366326801222	7.74683437191199	6.82929627458926	2.68194957593737	-1.82394586766054	-2.96498806225578	4.01723247541323	4.09253034857012	0.470444378477453	9.47261137580333	4.74655762896692	6.29936565295681	7.03076198120859	4.28308235384472	4.90407771061816	4.83480306875137	-0.196296823918063	-3.28689972399155	2.59260590047189	4.26805602976277	9.98827400912119	3.26651067014834	3.07993492224965	5.33785140230943	0.688467294657064	3.08908210874027
"STRAP"	7.93362840329988	7.21361317557812	7.68416643598844	9.29774036869561	9.33952084859386	6.35948764066996	9.45243050705344	9.67453772062006	9.92500914008081	8.94199600418784	7.81350840498331	7.28963629863755	7.23406948523639	4.52600629612461	9.30597478340995	9.02255004860652	9.55591761394836	7.21620487110948	10.3417097499938	8.30589777023188	9.38581155432978	6.13499566570458	-1.43825252324269	5.19433298229034	5.3576507123629	3.84888285247758	6.84723682148199	4.87939159836508	7.4668735408937	10.0938470259228	8.66190277484819	9.66254131954672	8.00074726280944	7.36223574708527	8.83513615542877	9.39818642344428	3.85166480950064	8.75510499794012	4.34350747503307	7.36223574708527	8.68720114355551	6.24392184949148	6.37057626700971	6.62960040620911	7.99068665673336	6.1951851371194	5.02431502314752	8.3746052965792	8.67284719742372	2.66959656013069	8.04308609804223	8.98265017697964	6.03084214474008	8.07244491565981	7.22128493834771	7.53185432109077	9.85482271502562	6.9942099830414	8.00074726280944	10.8882250658956	7.80476461708324	9.69165680566965	8.04308609804223	8.14110614301342	8.03016196497104	9.63053253336803	6.74637656608773	8.25377417614954	6.74423775754025	6.22056831945072	6.70992948964519	5.14179845441526	6.17623734155024
